Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139,agent-140,agent-141,agent-142,agent-143,agent-144,agent-145,agent-146,agent-147,agent-148,agent-149,agent-150,agent-151,agent-152,agent-153,agent-154,agent-155,agent-156,agent-157,agent-158,agent-159
3,30,16,13,88,38,51,22,67,92,5,64,94,58,43,64,7,72,16,43,33,30,65,50,77,16,75,55,31,95,64,76,27,19,22,76,83,57,46,38,43,20,88,30,36,30,60,45,19,12,63,40,71,33,34,11,45,66,79,2,0,38,88,63,10,41,16,38,31,45,66,43,54,91,15,47,56,18,11,61,98,16,99,65,58,37,55,8,99,48,23,31,70,59,23,54,32,77,85,94,82,84,88,65,15,39,84,63,0,88,52,96,94,24,25,85,75,93,87,57,6,73,51,51,68,55,22,26,78,5,52,66,44,11,44,3,59,57,64,59,52,64,14,42,16,73,39,25,22,80,56,15,4,95,27,89,40,99,93,72,85,66
3,31,16,13,88,38,51,22,67,92,5,84,94,58,43,64,7,72,16,43,33,30,35,50,77,16,75,55,31,95,64,76,27,19,2,76,83,57,46,38,43,20,88,30,36,30,60,45,19,12,63,40,71,93,34,11,45,66,79,2,0,38,88,63,10,41,16,38,31,45,66,43,54,91,15,47,56,18,11,61,98,86,99,65,58,37,56,8,99,48,23,31,70,59,23,54,32,77,5,94,82,84,88,65,15,39,84,63,5,88,52,96,94,24,25,85,75,93,87,57,6,23,51,51,68,55,22,20,78,5,52,66,44,11,44,3,59,57,64,59,52,64,14,42,14,73,38,25,22,80,56,15,4,95,27,29,40,99,13,72,85,96
3,32,16,49,88,38,51,22,67,92,5,84,94,58,43,64,7,72,16,43,33,30,35,50,77,16,75,55,31,95,64,76,77,19,2,76,83,57,46,38,43,20,88,30,26,30,60,45,19,12,63,40,71,93,34,11,45,66,79,2,0,8,88,63,10,91,96,38,31,45,66,43,54,91,15,47,56,18,11,61,98,86,99,85,58,37,55,8,99,48,23,31,70,59,23,54,32,77,5,90,82,84,88,65,15,39,84,63,5,88,52,96,94,24,25,85,75,93,87,57,6,23,51,51,68,55,22,20,78,5,52,66,54,11,48,3,59,57,64,59,52,64,14,42,14,73,39,29,22,80,56,11,4,99,27,29,20,99,13,72,85,96
3,33,16,49,88,38,51,22,67,92,5,84,94,58,43,65,7,82,16,43,33,30,35,50,77,16,75,55,31,95,64,76,77,19,2,76,83,57,46,38,43,20,88,30,26,30,60,45,19,12,63,40,71,93,34,11,45,66,79,2,0,8,88,63,10,91,96,38,14,42,66,43,54,91,15,47,56,18,11,11,98,86,99,85,58,37,55,8,99,88,26,31,70,59,23,54,32,77,5,90,82,84,88,65,15,39,84,63,5,88,52,96,94,24,25,85,75,93,87,57,6,23,51,51,68,55,22,20,78,5,52,66,54,11,48,3,59,57,64,50,32,64,19,42,16,73,39,29,22,80,56,15,4,94,27,29,20,99,13,72,85,96
3,34,16,49,88,38,51,22,67,52,5,84,94,58,43,65,7,82,16,43,33,30,35,50,67,16,75,55,31,95,64,76,77,19,2,86,83,57,46,38,43,20,88,30,26,30,60,25,19,12,63,40,71,93,34,11,45,66,79,2,0,8,88,63,10,91,96,38,14,42,66,43,54,91,15,47,56,18,11,11,98,16,99,85,58,37,55,18,99,88,23,31,70,59,23,54,32,77,5,90,82,84,88,65,10,39,84,63,5,88,52,96,94,24,25,85,75,93,87,57,46,23,51,51,68,55,22,20,72,5,52,66,48,11,44,3,59,57,64,59,32,64,19,42,14,72,39,29,22,80,56,12,4,94,27,29,20,99,13,92,85,96
3,35,16,49,64,38,51,22,67,52,5,84,94,58,43,65,7,82,16,43,33,30,35,50,67,16,75,55,31,95,64,76,77,19,2,86,83,57,46,38,43,20,88,30,26,0,64,25,19,12,63,40,71,33,64,11,45,66,79,2,30,78,88,63,10,91,96,38,14,42,66,43,54,91,15,47,56,18,11,11,98,16,99,85,58,37,56,18,99,88,23,31,60,59,23,54,32,77,5,90,82,14,88,65,10,39,84,63,5,88,52,56,94,44,25,85,75,93,87,57,46,23,51,51,68,55,22,28,78,5,52,69,44,11,48,3,59,57,94,59,32,64,19,42,14,76,39,48,22,60,56,12,4,99,27,29,20,99,12,72,85,96
3,36,16,69,68,38,51,22,67,52,5,84,94,58,43,65,57,82,16,47,97,30,35,50,67,16,75,55,31,95,64,76,77,19,2,86,83,57,96,38,43,20,88,50,26,0,64,25,19,12,63,40,71,33,64,11,45,66,79,2,30,78,88,63,10,91,96,58,14,42,66,43,54,91,15,47,56,18,11,11,98,16,99,5,58,37,56,18,99,88,23,31,60,59,23,54,32,77,5,94,82,14,88,65,10,39,84,63,5,88,52,56,94,44,25,85,75,93,87,57,46,23,71,51,68,55,22,28,78,5,52,69,44,11,48,3,59,57,94,59,32,64,11,12,14,76,39,48,22,20,6,12,4,92,27,29,20,99,12,72,85,96
3,37,16,69,68,38,59,22,67,52,5,84,94,58,43,65,57,82,16,47,97,30,35,50,67,16,75,55,31,95,64,76,77,19,2,86,83,57,96,38,40,20,88,50,26,0,64,25,19,12,63,40,71,33,64,11,45,66,79,2,30,78,88,63,80,91,96,58,14,42,66,43,54,91,15,47,56,18,11,11,98,16,99,5,28,37,56,18,99,68,23,31,60,59,23,14,32,57,5,90,12,14,88,65,10,39,84,63,5,88,52,56,44,44,25,85,75,93,87,57,46,23,71,51,68,55,22,28,78,5,52,69,54,11,48,3,59,57,94,59,32,64,11,12,16,76,39,48,22,20,6,12,4,94,77,29,20,99,11,72,85,96
3,38,16,69,68,38,59,22,67,52,5,84,94,58,43,65,57,82,16,45,93,30,35,50,67,16,25,55,31,95,64,76,77,19,2,86,83,57,96,38,40,20,88,50,26,0,64,5,19,12,63,40,71,33,64,11,15,66,79,2,30,78,88,93,80,71,96,58,24,42,66,43,54,91,15,47,56,18,11,11,98,16,59,5,28,37,56,18,67,68,23,31,60,59,23,14,32,57,5,90,12,14,88,65,10,39,84,63,5,68,52,56,44,44,25,85,75,93,87,77,66,23,71,51,68,55,22,28,75,5,52,69,54,71,44,3,59,57,94,59,22,64,19,12,14,76,39,48,22,20,6,15,4,92,77,29,20,99,11,72,85,96
3,39,16,23,68,38,59,22,67,52,5,84,94,58,43,65,57,82,16,45,93,30,35,50,67,16,25,55,31,95,64,76,47,19,2,86,83,57,96,38,40,20,88,0,26,0,64,5,19,12,63,40,71,33,64,11,15,66,79,2,93,78,88,93,80,71,96,58,21,42,66,43,54,21,15,47,56,18,11,81,97,16,59,45,28,37,56,18,67,68,23,31,60,59,23,14,32,57,5,90,12,14,88,65,10,39,84,63,5,68,52,56,44,44,25,85,75,93,87,77,66,23,71,51,68,55,22,28,75,55,52,69,54,71,44,3,59,57,94,50,22,64,19,32,14,76,68,48,92,20,6,15,4,99,97,29,21,99,11,72,85,96
4,0,0,22,0,98,36,58,63,35,3,7,33,88,77,88,34,36,11,98,92,67,94,31,91,50,18,91,36,28,96,8,0,49,60,51,89,70,97,14,37,39,22,37,97,78,96,5,58,86,65,92,56,61,77,0,65,15,66,56,85,21,6,80,40,23,87,99,93,49,58,64,22,80,23,87,55,97,26,10,9,7,25,21,41,35,83,22,79,16,30,80,72,70,50,30,54,95,20,78,15,42,38,38,97,96,0,26,25,56,98,99,61,45,56,69,18,58,18,33,90,59,95,33,24,34,62,93,48,16,70,20,53,84,77,56,63,58,66,91,37,25,16,79,16,7,29,43,85,50,51,70,73,87,0,17,47,91,26,2,91,93
4,1,0,22,0,98,36,58,63,35,3,7,33,88,77,88,34,36,11,98,92,67,94,31,91,50,18,91,36,28,96,8,0,49,60,69,53,86,81,11,31,12,21,36,85,74,96,69,54,78,67,99,54,62,71,3,93,18,81,59,23,78,8,88,49,29,25,99,93,49,58,64,22,80,23,87,55,97,26,10,9,7,25,21,41,35,83,22,79,16,30,80,72,70,50,30,54,95,20,57,14,47,30,42,85,99,5,45,27,73,94,93,53,43,12,69,18,58,18,33,90,59,95,33,24,34,62,93,48,16,70,60,56,94,32,55,69,59,28,91,37,25,16,79,16,7,29,7,86,50,55,70,73,87,0,11,56,91,26,49,91,98
4,2,0,53,6,96,31,54,0,31,48,1,38,82,75,79,21,87,73,34,93,99,71,34,95,57,7,93,39,25,89,5,8,53,59,69,53,86,81,11,31,12,21,36,85,74,96,69,54,78,67,99,54,62,71,3,93,18,81,59,23,78,8,88,49,29,25,99,93,49,58,64,22,80,23,87,55,97,26,10,9,7,25,82,65,44,87,55,76,34,34,87,73,25,56,38,39,14,85,57,14,47,30,42,85,99,5,45,27,73,94,93,53,43,12,69,18,58,18,33,90,59,95,32,20,51,19,70,71,29,3,60,56,94,32,55,69,59,28,91,37,25,16,11,12,8,28,7,86,50,55,70,73,87,44,11,56,91,35,49,96,98
4,3,0,53,6,96,31,54,0,31,48,1,38,82,75,79,21,87,73,63,94,92,43,32,93,84,92,99,31,24,88,3,3,54,59,69,53,86,81,11,31,12,21,36,85,74,96,69,54,78,67,99,54,62,71,3,93,18,81,52,50,95,53,24,42,20,62,99,93,49,58,64,22,80,23,87,55,97,26,10,9,7,25,82,65,44,87,55,76,34,34,83,55,22,20,34,40,63,85,57,14,47,30,42,85,99,5,45,27,73,94,90,57,48,33,69,18,58,18,33,90,59,95,32,20,51,19,1,71,23,6,60,56,94,32,55,69,78,81,91,37,25,16,11,12,8,27,7,86,50,55,70,73,87,45,11,76,91,35,56,96,98
4,4,0,53,6,96,31,54,0,31,48,0,38,16,71,70,87,0,75,63,94,92,43,32,93,84,92,98,32,26,83,5,3,53,53,69,53,86,81,11,31,12,21,36,85,74,96,69,54,78,67,99,54,62,71,3,93,18,81,52,50,95,53,24,42,20,62,91,93,61,21,88,39,86,26,87,55,97,26,10,9,7,25,82,65,44,87,54,56,27,34,83,55,22,20,36,41,66,15,57,14,47,30,42,85,99,5,45,27,73,94,90,57,48,33,52,31,84,18,33,90,59,95,32,20,51,10,1,71,28,3,60,56,94,32,55,69,78,81,95,38,25,16,11,13,8,20,7,86,50,55,58,73,85,44,11,76,97,31,56,99,91
4,5,79,53,6,96,31,54,0,31,48,0,38,16,71,70,87,0,75,63,94,92,43,32,93,84,92,98,32,26,83,5,3,53,53,69,53,86,81,11,31,12,21,36,85,74,96,69,54,78,67,99,54,62,71,3,93,18,81,52,50,95,53,24,42,20,62,99,98,61,21,82,33,82,24,84,55,97,24,10,9,96,16,82,65,44,87,54,56,27,34,83,55,22,20,36,41,66,15,57,14,47,30,42,85,99,5,45,27,73,94,90,57,48,33,52,40,14,12,61,21,59,72,32,20,51,10,1,71,28,3,60,56,94,32,55,69,78,81,75,38,28,41,11,13,8,20,7,86,50,55,51,74,85,44,11,76,97,31,56,98,90
4,6,79,53,6,96,31,54,0,31,48,0,38,16,71,70,87,0,75,63,94,92,43,32,93,84,92,98,32,26,83,5,3,53,53,10,55,86,70,11,37,21,95,36,85,74,96,69,54,78,67,99,54,62,71,3,93,18,81,52,50,95,53,24,42,20,62,99,98,61,21,82,33,82,24,84,55,97,24,10,9,96,16,82,65,44,87,54,56,27,34,83,55,22,20,36,41,66,15,63,16,48,58,42,85,99,5,45,27,73,94,90,57,48,33,52,40,14,12,61,21,59,72,32,20,51,10,1,71,28,3,36,56,94,32,55,69,78,81,75,38,28,41,11,13,8,20,56,86,50,55,51,74,85,44,11,76,97,31,22,98,90
4,7,79,53,6,96,31,54,0,31,48,0,38,16,71,70,87,0,75,63,94,92,43,32,93,84,92,98,32,26,83,5,3,53,53,10,55,86,70,11,68,23,94,36,75,85,96,22,39,78,67,99,54,62,71,3,93,84,42,52,50,95,54,24,42,29,52,99,98,61,21,82,33,82,24,84,55,97,24,10,9,96,16,82,65,44,87,54,56,27,34,83,55,22,20,36,41,66,15,63,16,48,59,2,45,99,5,45,27,38,99,90,48,41,38,52,40,14,12,61,21,59,72,32,20,51,10,1,71,28,3,36,56,4,32,55,69,75,49,75,38,28,41,11,13,8,20,58,82,65,53,51,74,85,44,11,72,97,31,22,98,90
4,8,79,53,6,96,31,54,0,31,48,0,38,16,71,72,87,58,20,63,94,92,43,32,93,84,92,98,32,26,83,5,3,53,53,10,55,86,70,11,68,23,94,36,75,85,96,22,39,78,67,99,54,62,71,3,93,84,42,52,50,95,54,24,42,29,52,99,98,61,21,82,33,82,24,84,55,97,24,10,9,96,16,82,65,44,87,54,56,20,34,83,55,22,20,36,41,66,15,63,16,48,59,2,45,99,5,45,27,38,99,90,48,41,38,52,40,14,12,61,21,59,72,32,20,51,20,1,71,28,3,36,56,4,32,55,69,75,49,75,38,28,41,11,19,8,20,58,82,65,53,51,74,34,44,11,72,97,38,22,98,90
4,9,19,53,6,96,31,54,0,31,48,0,38,16,71,72,87,58,20,63,94,92,43,32,93,84,92,98,32,26,83,5,3,53,53,10,55,86,70,11,68,23,94,36,75,85,96,22,39,78,67,99,54,62,71,3,93,84,42,52,50,95,54,24,42,29,52,99,98,61,21,82,33,82,24,84,55,97,24,90,9,47,46,82,65,44,87,54,56,20,34,83,55,22,20,36,41,66,15,63,16,48,59,2,45,99,5,45,27,38,99,90,48,41,38,52,40,14,12,61,21,51,72,32,20,51,20,1,71,28,3,36,56,4,32,55,69,75,49,75,38,28,7,11,19,8,20,58,82,65,53,51,74,34,44,11,72,97,38,22,98,90
4,10,19,53,6,96,31,53,52,31,88,0,38,26,21,42,87,58,20,43,94,35,43,32,93,84,92,98,32,26,83,5,3,53,53,10,55,86,70,11,68,23,94,36,75,85,96,22,39,78,67,99,54,62,71,3,93,84,42,52,50,95,54,24,42,29,52,99,98,61,21,82,33,82,24,84,55,97,24,90,9,47,46,82,65,64,67,94,56,20,34,13,86,95,20,36,41,66,15,63,16,48,59,2,45,99,5,45,27,38,99,90,48,41,38,52,40,14,12,61,21,51,72,32,29,51,20,51,67,28,3,36,56,4,32,55,69,75,49,75,38,28,7,3,13,8,20,58,82,65,53,51,74,34,64,11,72,97,38,22,98,90
4,11,19,53,6,96,31,53,52,31,88,0,38,26,21,42,87,58,20,43,94,35,43,32,93,84,92,98,32,26,83,5,3,53,53,10,55,86,70,11,68,23,94,36,75,85,96,22,39,78,67,45,54,72,81,3,93,84,49,52,50,95,54,24,42,29,52,99,98,61,21,82,33,82,24,84,55,97,24,90,9,47,46,82,65,64,67,94,56,20,34,13,86,95,20,36,41,66,15,63,16,48,59,2,45,99,5,58,28,38,9,90,48,41,38,52,40,14,12,61,21,51,72,32,29,51,20,51,67,28,3,36,56,4,32,55,69,75,49,75,38,28,7,3,13,8,20,58,82,65,53,51,74,34,64,11,72,97,38,29,98,90
4,12,19,53,6,96,31,53,52,31,88,0,38,26,21,42,87,58,20,43,94,35,43,32,93,84,92,98,32,26,83,5,3,53,53,0,51,16,11,11,68,43,14,36,75,85,96,22,29,58,63,45,54,72,81,3,93,84,49,52,50,95,54,24,42,29,52,99,98,61,21,82,33,82,24,84,55,97,24,90,9,47,46,82,65,64,67,94,56,20,34,13,86,95,20,36,41,66,15,83,16,48,18,2,64,99,86,58,28,38,9,90,48,41,38,52,40,14,12,61,21,51,72,32,29,51,20,51,67,28,3,36,56,4,82,55,69,75,49,75,38,28,7,3,13,8,20,58,89,65,53,51,74,34,64,11,72,97,38,29,98,90
4,13,19,53,6,96,31,53,52,31,88,0,38,26,21,42,87,58,20,43,94,35,43,32,93,84,92,98,32,26,83,5,3,53,53,0,51,16,11,18,68,43,14,38,75,85,95,22,29,58,63,45,50,74,81,3,93,84,49,22,30,15,54,34,42,29,59,99,98,61,21,82,33,82,24,84,55,97,24,90,9,47,46,82,65,64,67,94,56,20,34,13,86,95,20,36,41,66,15,83,16,98,18,2,69,99,87,58,27,18,9,90,48,28,78,52,40,14,12,61,21,51,72,32,29,51,20,51,67,28,3,36,56,4,52,25,69,38,0,75,38,28,7,3,13,8,20,58,89,65,23,51,74,34,64,11,22,97,38,29,98,90
4,14,19,53,6,96,31,59,52,32,88,0,38,26,21,42,87,58,20,43,94,45,43,32,93,84,95,98,32,26,83,11,53,83,23,0,51,16,21,18,68,43,15,38,75,85,5,12,99,58,66,45,50,74,81,3,93,84,39,22,30,15,34,34,42,29,59,99,91,81,40,83,13,82,24,84,55,97,24,90,9,47,46,82,65,64,7,94,56,20,34,13,86,95,10,36,41,6,15,83,16,98,18,2,69,99,86,58,27,18,9,90,98,28,78,92,70,14,12,61,21,51,72,32,20,51,20,51,67,28,43,96,56,4,42,25,69,35,0,75,38,28,7,43,13,8,20,58,89,65,23,44,74,34,60,11,22,97,58,29,98,90
4,15,19,4,66,96,31,59,52,32,98,0,38,26,21,42,87,58,20,43,94,45,33,32,93,84,95,18,32,26,53,11,53,83,23,0,51,16,21,18,68,43,15,38,75,85,5,12,99,58,66,45,50,74,81,3,93,84,39,22,30,15,34,34,42,29,59,99,91,81,40,83,13,82,24,84,55,97,24,90,9,47,46,62,35,24,57,94,56,20,34,13,86,15,10,35,11,6,15,83,16,98,18,2,69,99,86,58,27,18,9,90,98,28,78,92,70,14,12,61,21,51,72,32,29,51,20,51,67,88,43,96,56,4,42,25,69,35,0,75,38,28,7,43,13,8,20,58,89,65,23,44,74,34,65,11,22,97,58,29,98,90
4,16,19,4,66,96,31,59,52,32,98,0,39,36,41,42,57,58,20,43,94,45,33,30,93,84,92,18,32,26,53,11,53,83,23,0,31,16,21,18,68,43,15,38,25,85,5,12,99,58,66,45,50,74,81,3,93,84,39,22,30,15,34,34,42,29,59,99,98,31,40,88,93,82,24,20,55,57,24,86,9,27,46,62,35,24,57,83,6,60,31,13,86,15,10,35,11,6,15,83,16,98,18,97,79,99,86,58,27,18,9,90,98,28,78,32,70,74,12,51,1,51,92,32,9,51,20,51,67,88,43,96,16,44,42,25,69,35,0,5,32,18,97,43,13,8,20,58,82,65,23,44,74,34,65,11,22,97,58,29,98,80
4,17,49,4,66,96,31,59,52,32,98,0,39,36,41,42,57,58,20,53,94,45,33,56,95,84,92,48,32,24,53,11,53,23,23,0,31,16,21,18,68,43,15,38,25,85,5,12,99,58,66,45,50,74,81,3,93,84,39,22,30,15,34,34,42,29,59,99,98,31,41,88,3,86,24,20,55,57,44,86,19,26,6,62,35,24,57,83,6,60,31,33,86,15,10,35,71,36,15,83,16,98,18,97,79,99,86,58,27,18,9,90,98,28,78,32,60,74,15,51,1,51,72,32,9,51,20,51,67,88,43,96,16,44,42,25,69,35,0,5,98,18,97,63,13,8,60,58,82,65,23,44,74,34,64,11,22,97,58,29,96,80
4,18,49,4,66,96,31,59,52,32,98,0,39,36,41,42,57,58,20,53,94,45,33,56,95,84,92,48,32,24,53,11,53,23,23,0,31,16,21,18,68,43,15,38,25,85,5,12,99,58,66,45,50,74,81,83,93,64,39,32,40,14,34,34,12,29,34,99,98,31,41,88,3,86,24,20,55,57,44,86,19,26,6,62,35,24,57,83,6,60,31,33,86,15,10,35,71,36,15,83,16,98,18,97,79,99,86,68,27,88,59,10,38,24,78,32,60,74,15,51,1,51,72,32,9,51,20,51,67,88,43,96,16,44,42,35,69,38,10,5,98,18,97,63,13,8,60,58,82,65,93,44,74,34,64,11,22,97,58,69,96,80
4,19,49,4,66,96,31,59,52,32,98,0,38,36,41,32,57,58,20,53,94,45,33,56,95,84,92,48,32,24,53,11,53,23,23,0,35,56,61,18,68,43,15,38,25,85,15,12,99,49,66,45,50,74,81,83,93,64,39,32,40,14,34,34,12,29,34,99,98,31,41,88,3,86,24,20,55,57,44,86,19,26,6,62,35,94,37,84,26,90,34,33,86,15,10,35,71,36,15,13,16,68,28,97,79,99,87,68,27,88,59,10,38,24,78,32,60,74,15,51,1,51,72,32,9,52,20,51,67,88,43,96,16,44,49,35,69,38,10,5,98,18,97,63,13,8,60,18,82,65,93,44,74,74,65,11,22,97,58,69,66,80
4,20,49,4,66,96,31,59,52,32,98,0,38,36,41,32,57,58,20,53,94,45,33,56,95,84,92,48,32,24,53,11,53,23,23,0,35,56,61,18,68,43,15,36,14,85,15,12,99,49,66,25,50,34,81,81,13,64,39,32,40,14,34,34,12,29,34,99,98,31,41,88,3,86,24,20,55,57,44,86,19,26,6,62,35,94,37,84,26,90,34,33,86,15,10,35,71,36,15,13,16,68,29,97,79,99,87,68,88,8,59,10,38,27,78,32,60,74,15,51,1,51,72,32,9,52,20,51,67,88,43,96,16,44,19,35,69,38,19,5,98,18,97,63,13,8,60,18,82,65,92,44,74,74,65,11,29,97,58,69,66,80
4,21,99,4,66,96,31,59,52,32,98,70,39,36,41,32,57,28,20,53,94,45,33,56,95,84,52,48,52,24,53,11,53,23,23,0,35,56,61,18,68,43,15,36,14,85,15,12,99,49,66,25,50,34,81,81,13,64,39,32,40,14,34,34,12,29,34,99,88,31,41,88,3,82,24,64,55,57,44,86,19,17,6,62,35,94,37,83,86,90,31,33,84,5,90,35,71,36,15,13,16,68,29,97,79,99,87,68,88,8,59,10,38,27,78,12,60,74,15,51,1,51,72,32,0,42,20,51,95,88,43,96,16,44,19,35,69,38,19,5,92,18,97,63,13,8,60,18,82,65,92,41,54,74,10,11,29,97,57,69,66,70
4,22,99,4,66,96,31,59,52,32,98,70,38,36,41,32,57,28,60,53,94,45,30,56,95,4,52,48,2,24,53,11,63,13,23,0,35,56,61,18,68,43,15,36,14,85,15,12,99,49,66,25,50,34,81,81,13,64,39,32,40,14,34,34,12,29,34,99,88,31,71,88,3,82,24,60,55,57,44,86,19,17,6,62,35,94,37,83,86,90,31,33,6,5,90,35,1,36,15,13,16,68,29,97,79,99,87,68,88,8,59,10,38,27,78,12,60,74,15,51,1,51,72,32,0,42,20,21,97,88,43,96,16,44,19,35,69,38,19,5,92,18,77,63,13,8,60,18,82,65,92,41,54,94,15,11,29,97,57,69,66,70
4,23,99,4,66,96,31,59,52,32,98,70,38,36,41,32,57,28,60,53,94,45,30,56,95,4,52,48,2,24,53,11,63,13,23,70,31,26,1,88,28,43,85,38,34,55,15,12,99,49,66,25,50,34,81,83,13,64,39,32,40,14,34,34,12,29,34,99,88,31,71,88,3,82,24,60,55,57,44,86,19,17,6,62,35,94,37,83,86,90,31,33,6,5,90,35,1,36,15,3,16,67,28,85,79,99,88,68,88,91,59,50,28,27,78,12,60,74,15,51,1,51,72,32,0,42,20,21,97,88,43,96,16,44,19,35,69,35,19,5,92,18,77,63,13,8,60,18,19,65,92,41,54,94,15,11,29,97,57,69,66,70
4,24,69,4,46,36,31,59,52,32,98,70,38,36,11,32,57,28,60,53,94,45,30,56,95,4,52,78,2,24,53,11,63,13,73,70,31,26,1,88,28,43,85,38,34,55,15,12,99,49,66,25,50,34,81,83,13,64,39,32,40,14,34,34,12,29,34,99,88,31,71,88,83,86,24,60,55,67,44,86,19,17,6,62,35,94,37,83,86,90,34,33,6,5,90,34,1,36,45,3,16,67,28,85,79,99,88,68,88,91,59,50,28,27,78,12,90,44,15,51,1,51,92,32,0,42,20,21,97,38,43,96,16,44,19,35,69,35,19,5,98,18,77,63,13,8,60,18,19,65,92,41,54,94,10,11,29,97,58,69,66,70
4,25,69,4,46,36,31,59,52,32,98,70,38,36,11,32,57,28,60,53,94,45,30,56,95,4,52,78,2,24,53,11,63,13,73,70,41,26,1,88,28,43,85,38,34,55,25,12,69,49,66,25,60,44,41,83,13,64,39,32,40,14,34,34,12,29,34,99,88,31,71,88,83,86,24,60,55,67,44,86,19,17,6,62,35,94,37,83,86,90,34,33,6,5,90,34,1,36,45,3,16,67,28,85,79,99,88,60,82,91,59,50,28,27,78,12,90,44,15,51,1,51,92,32,0,42,20,21,97,38,43,16,16,44,19,85,69,35,19,5,98,18,77,63,13,8,60,18,19,65,92,41,54,94,10,11,22,97,58,69,66,70
4,26,69,4,46,36,31,59,52,32,98,70,38,46,11,32,57,28,60,53,94,45,30,56,95,4,52,78,2,54,53,11,63,13,73,70,41,26,1,88,28,43,85,36,64,55,25,12,99,49,63,25,60,44,41,63,13,64,39,32,40,14,34,34,12,29,99,99,88,31,71,88,83,86,24,60,55,67,44,86,19,16,6,62,55,94,37,84,86,99,31,43,6,5,90,34,1,36,45,3,16,67,28,87,79,99,88,60,82,41,59,50,78,27,78,12,90,44,15,51,51,51,92,32,0,42,20,21,97,38,43,16,16,44,12,85,69,38,10,5,98,18,77,63,13,8,60,18,16,65,91,24,54,94,20,11,22,57,58,69,66,70
4,27,69,4,46,36,31,59,52,32,98,70,38,46,11,32,57,28,60,53,94,45,30,56,95,4,52,78,2,54,53,11,63,13,73,70,41,26,51,88,28,43,85,36,64,55,25,12,69,49,63,25,60,44,41,63,13,64,39,32,40,13,34,34,12,29,99,99,88,31,71,88,83,86,24,60,55,67,44,86,19,16,6,62,55,94,37,84,86,99,31,43,6,5,90,34,1,36,45,3,16,37,28,87,79,99,88,60,82,41,59,50,78,17,78,12,90,44,15,51,51,51,92,32,0,42,20,21,97,38,43,16,16,74,12,85,69,35,10,5,98,18,77,63,13,8,60,18,14,65,91,24,54,94,20,11,22,57,58,69,66,70
4,28,69,4,46,36,31,59,52,32,98,70,38,46,11,32,57,28,60,53,94,45,30,56,95,4,52,78,2,54,53,11,63,13,73,70,41,26,51,88,28,43,85,36,64,55,25,12,69,49,63,25,60,44,41,63,13,64,39,32,40,13,34,34,12,29,99,99,88,31,71,88,83,86,24,60,55,67,54,80,19,16,76,62,55,94,37,84,86,99,31,43,6,5,90,34,1,36,45,3,16,37,28,87,79,99,88,60,82,41,59,50,78,17,78,22,90,44,73,51,51,51,92,32,0,42,20,21,97,38,43,16,16,74,12,85,69,35,10,5,98,18,77,63,13,8,60,18,14,65,91,24,54,94,20,11,22,57,58,69,66,70
4,29,69,4,46,36,31,59,52,2,98,70,38,46,11,32,57,28,60,53,94,45,30,50,95,4,52,28,82,54,53,11,63,13,73,70,41,26,51,88,28,43,85,36,64,55,25,12,69,49,63,25,60,44,41,63,13,64,39,32,40,13,34,34,12,29,99,99,88,31,71,88,83,86,24,60,55,67,54,80,19,16,76,62,55,94,37,84,86,99,31,43,6,5,90,39,1,76,45,3,16,37,28,87,79,99,88,60,82,41,59,50,78,17,78,22,90,44,73,51,51,51,92,32,0,42,20,21,97,38,43,16,16,74,12,85,69,35,10,5,98,18,77,63,13,8,60,18,14,65,91,24,54,94,80,11,22,57,58,69,66,70
