Run,Iteration,agent-0,agent-1,agent-2,agent-3,agent-4,agent-5,agent-6,agent-7,agent-8,agent-9,agent-10,agent-11,agent-12,agent-13,agent-14,agent-15,agent-16,agent-17,agent-18,agent-19,agent-20,agent-21,agent-22,agent-23,agent-24,agent-25,agent-26,agent-27,agent-28,agent-29,agent-30,agent-31,agent-32,agent-33,agent-34,agent-35,agent-36,agent-37,agent-38,agent-39,agent-40,agent-41,agent-42,agent-43,agent-44,agent-45,agent-46,agent-47,agent-48,agent-49,agent-50,agent-51,agent-52,agent-53,agent-54,agent-55,agent-56,agent-57,agent-58,agent-59,agent-60,agent-61,agent-62,agent-63,agent-64,agent-65,agent-66,agent-67,agent-68,agent-69,agent-70,agent-71,agent-72,agent-73,agent-74,agent-75,agent-76,agent-77,agent-78,agent-79,agent-80,agent-81,agent-82,agent-83,agent-84,agent-85,agent-86,agent-87,agent-88,agent-89,agent-90,agent-91,agent-92,agent-93,agent-94,agent-95,agent-96,agent-97,agent-98,agent-99,agent-100,agent-101,agent-102,agent-103,agent-104,agent-105,agent-106,agent-107,agent-108,agent-109,agent-110,agent-111,agent-112,agent-113,agent-114,agent-115,agent-116,agent-117,agent-118,agent-119,agent-120,agent-121,agent-122,agent-123,agent-124,agent-125,agent-126,agent-127,agent-128,agent-129,agent-130,agent-131,agent-132,agent-133,agent-134,agent-135,agent-136,agent-137,agent-138,agent-139,agent-140,agent-141,agent-142,agent-143,agent-144,agent-145,agent-146,agent-147,agent-148,agent-149
3,39,50,9,59,37,61,88,96,80,9,45,56,39,68,25,66,18,91,69,3,20,37,58,31,33,6,35,64,37,65,11,98,12,11,78,95,12,15,1,90,67,77,24,67,84,0,66,17,95,14,77,8,32,16,22,78,70,73,29,6,40,61,88,35,75,45,83,86,70,98,76,71,95,74,41,45,43,77,53,11,95,81,62,63,70,56,78,0,2,91,88,51,75,52,33,71,94,70,22,41,3,22,16,69,96,22,87,51,13,44,50,25,41,41,10,37,8,27,71,54,96,22,58,84,92,71,85,50,45,6,75,26,35,42,50,79,35,70,71,13,31,55,81,9,63,97,32,60,78,97,34
4,0,57,90,22,30,13,70,87,29,86,2,2,50,57,58,97,42,3,20,67,92,85,26,60,46,98,73,10,27,28,12,86,74,99,69,68,70,75,83,2,22,11,80,76,9,57,86,38,9,41,2,75,20,84,93,13,54,90,87,87,52,25,86,4,76,72,75,26,56,11,76,1,32,8,96,77,60,77,49,33,54,32,1,95,42,75,59,90,28,27,91,24,58,54,45,0,87,98,37,68,26,17,90,12,88,45,74,85,7,2,93,34,22,96,76,61,36,26,15,65,70,6,33,3,27,7,17,86,43,28,4,17,72,8,0,85,99,3,48,75,34,90,2,64,67,1,26,87,73,83,67
4,1,57,90,22,30,13,70,87,29,86,2,2,50,57,58,97,42,3,20,67,92,85,26,60,49,92,24,14,63,27,49,34,42,56,65,62,72,71,80,3,27,23,85,77,57,51,84,30,1,58,6,99,62,45,92,44,54,90,87,87,52,25,86,4,76,72,75,26,56,11,76,1,32,8,96,77,60,77,49,33,54,32,1,95,42,75,59,90,22,25,99,20,53,58,49,72,12,26,39,69,24,18,13,12,88,45,74,85,7,2,93,34,22,96,76,61,36,26,15,65,43,5,37,33,83,8,18,4,43,28,4,17,72,8,0,85,96,49,41,71,34,90,2,64,61,65,26,87,78,83,67
4,2,54,79,88,31,26,76,61,52,55,60,2,53,51,86,93,54,9,22,73,91,84,29,65,49,92,24,14,63,27,49,34,42,56,65,62,72,71,80,3,24,23,87,74,57,54,75,34,7,56,9,91,63,40,91,48,54,90,87,87,52,25,86,4,76,72,75,26,56,11,76,1,29,9,57,51,63,26,72,39,51,31,8,12,49,78,51,95,22,25,99,20,53,58,49,72,30,25,34,91,24,16,79,10,88,45,74,85,7,2,93,34,53,64,78,62,25,28,38,23,43,5,37,33,42,9,14,80,43,28,4,17,77,8,2,45,96,49,49,77,34,90,7,21,61,65,26,59,78,96,12
4,3,54,79,88,31,26,76,61,54,74,35,8,50,51,83,95,54,8,24,74,94,88,24,66,49,92,24,14,63,27,49,34,42,56,65,62,72,71,80,3,24,23,87,74,57,54,75,34,7,56,9,91,63,40,91,48,54,90,87,87,52,25,86,4,76,72,75,26,56,11,76,1,29,9,57,51,63,26,72,39,59,39,6,11,45,79,53,93,22,25,99,20,53,58,49,72,30,25,34,91,24,16,79,10,88,45,74,85,7,2,93,34,53,64,78,62,76,25,30,57,43,5,37,33,42,9,14,80,43,28,4,17,77,8,1,73,96,49,49,77,34,90,7,28,61,65,26,59,78,96,12
4,4,54,46,81,36,24,71,64,55,73,35,4,52,51,83,95,54,8,24,74,94,88,24,66,49,92,24,14,63,27,49,34,42,56,65,62,72,71,80,3,24,23,87,74,57,54,75,34,7,56,9,91,63,40,91,48,50,14,84,79,96,28,86,80,76,72,75,26,56,11,76,1,29,9,57,51,64,99,20,35,59,36,6,90,45,79,53,93,22,25,99,20,53,58,49,72,30,25,34,91,24,16,79,10,16,46,35,88,7,2,93,34,53,64,97,67,73,29,30,57,43,5,37,33,42,9,14,80,44,81,4,17,77,8,1,73,96,49,49,77,24,90,7,28,61,65,26,59,78,1,12
4,5,54,46,81,36,24,71,64,55,73,35,4,52,51,83,95,54,8,24,74,94,88,24,66,40,91,49,15,63,27,49,34,42,56,65,62,72,71,80,3,23,61,87,75,98,70,72,34,7,56,9,91,63,40,91,48,50,14,84,79,96,28,86,80,76,72,75,26,56,11,76,1,29,9,57,51,64,99,20,35,59,36,6,90,45,79,53,93,21,23,99,20,53,58,49,72,6,30,30,91,24,16,79,10,16,46,35,88,7,2,93,34,53,64,97,67,73,29,30,57,43,5,37,33,62,9,14,80,44,81,4,17,77,8,1,73,96,49,49,77,24,90,7,28,81,35,26,59,78,1,12
4,6,54,46,81,36,24,71,64,30,72,39,73,52,51,83,15,51,7,24,14,94,81,24,66,40,91,49,15,63,27,49,34,42,56,65,62,72,71,80,3,23,61,87,75,98,70,72,34,7,56,9,91,63,40,91,48,50,14,84,79,96,28,86,80,76,72,75,26,56,11,76,1,29,9,57,51,64,99,20,35,51,36,3,60,45,72,54,93,21,23,99,20,53,58,49,72,6,30,30,91,24,16,79,10,16,46,35,88,7,2,93,34,53,64,97,67,93,28,37,54,43,5,37,33,62,9,14,80,44,81,4,17,77,8,2,77,96,49,49,77,24,90,7,22,81,35,26,29,78,1,18
4,7,54,46,81,36,24,71,64,36,74,39,73,52,51,83,15,51,7,24,14,94,81,24,66,40,91,49,15,63,27,49,34,42,56,65,62,72,71,80,3,23,61,87,75,98,70,72,34,7,56,9,91,63,40,91,48,50,14,84,79,96,28,86,80,70,72,39,26,54,41,54,26,29,9,57,51,64,99,20,35,50,36,3,60,45,72,54,93,21,23,99,20,53,58,49,72,6,30,30,91,24,16,79,10,16,46,35,88,80,62,93,4,53,64,97,67,93,21,37,54,43,5,37,33,62,9,14,80,44,81,47,2,77,8,5,77,96,49,49,77,24,95,7,22,81,35,23,29,78,0,18
4,8,54,46,81,36,24,71,64,36,77,52,39,52,51,83,15,51,7,24,14,93,81,28,66,40,91,47,10,63,27,0,24,42,56,65,62,72,71,80,3,23,61,87,75,98,70,72,34,7,56,9,91,63,40,91,48,50,14,84,79,96,28,86,80,70,72,39,26,54,41,54,26,29,9,57,51,64,99,20,35,50,36,3,60,45,72,55,3,21,29,99,27,53,58,49,72,6,30,30,91,24,16,79,10,16,46,35,88,80,62,93,4,53,64,97,67,93,21,37,54,13,5,37,33,62,9,14,80,44,81,47,2,77,8,5,77,96,49,49,77,24,95,7,4,81,35,23,29,78,0,18
4,9,45,36,41,36,24,71,63,36,77,52,39,52,51,83,15,51,7,24,14,93,81,28,66,40,91,47,10,63,27,0,24,42,56,65,62,72,71,80,3,23,61,87,75,98,70,72,34,7,56,9,91,63,40,91,48,50,14,84,79,96,28,86,80,70,72,39,26,54,41,54,28,29,3,67,51,22,15,20,35,50,36,3,60,45,72,55,3,21,29,99,27,53,58,49,72,6,30,30,91,24,16,79,10,16,46,35,88,80,67,93,6,53,19,95,7,93,21,37,54,13,5,37,33,62,9,14,80,44,81,57,2,77,8,5,77,96,49,49,77,24,85,7,4,81,35,23,29,78,0,78
4,10,45,36,41,36,24,71,63,36,77,52,39,52,51,83,15,51,7,24,14,93,81,28,66,40,91,47,10,63,27,0,24,92,12,65,62,82,99,30,13,60,37,87,75,98,70,72,34,6,56,39,1,63,50,41,58,50,14,84,79,96,28,86,80,70,72,39,26,54,41,54,28,29,3,67,51,22,15,20,35,50,36,3,60,45,72,55,3,21,29,99,27,20,58,79,42,55,30,30,91,24,16,49,16,16,46,35,88,80,67,93,6,53,19,95,7,93,21,37,54,13,5,37,73,66,9,14,80,44,81,57,2,77,8,5,77,96,52,49,74,24,85,7,4,81,35,23,29,78,0,78
4,11,45,36,41,36,24,71,63,36,77,52,39,52,51,33,14,1,57,27,94,93,81,27,16,40,91,47,10,63,27,0,24,92,12,65,62,82,99,30,13,60,37,87,75,98,70,72,34,6,86,39,1,63,55,41,55,50,14,84,79,96,28,86,80,70,72,39,26,54,41,54,28,29,3,67,51,22,15,20,35,50,36,3,31,45,72,55,3,21,29,99,27,20,58,79,42,55,30,30,91,24,16,49,70,16,46,35,88,80,67,93,6,53,19,95,7,49,81,83,54,13,5,37,73,66,9,14,10,44,81,57,2,77,8,2,27,96,52,49,74,24,85,7,4,81,85,23,29,78,40,78
4,12,45,36,41,36,64,71,13,46,97,52,39,52,51,33,14,1,57,27,94,93,41,28,16,40,91,47,10,63,27,0,24,92,12,65,62,82,99,30,13,60,37,87,75,98,70,72,34,6,86,39,1,63,55,41,55,70,4,84,79,46,98,86,35,70,72,29,21,54,41,14,28,29,23,67,71,22,5,0,35,50,36,3,31,45,72,55,3,21,29,99,27,20,58,79,42,55,30,30,91,24,16,49,70,26,3,65,88,80,97,93,6,53,87,95,7,49,81,83,14,13,5,37,73,66,9,14,10,44,81,57,32,77,68,2,20,96,52,49,74,24,85,77,4,81,85,33,29,78,40,78
4,13,45,36,41,36,64,71,13,46,97,52,39,72,51,33,14,81,57,27,94,93,41,28,16,44,91,97,10,83,27,50,24,62,12,40,32,82,99,30,13,60,37,87,75,98,70,72,34,6,86,39,1,63,55,41,55,70,4,84,79,46,98,86,35,70,72,29,21,54,41,14,28,49,23,67,71,22,5,0,35,50,36,3,31,45,72,55,3,21,29,23,27,81,87,79,42,55,30,30,91,24,16,49,70,26,3,65,88,80,97,93,6,53,87,95,7,49,81,87,14,13,95,39,73,66,9,14,10,44,71,57,33,77,68,2,20,6,42,49,74,44,85,77,4,81,85,43,29,48,40,78
4,14,45,36,41,36,64,71,13,46,97,52,39,72,51,33,14,81,57,27,94,93,41,28,16,44,91,97,10,83,27,50,24,62,12,40,32,82,99,30,13,66,7,87,75,60,70,2,34,26,5,39,9,93,25,51,95,70,4,84,79,46,98,86,35,70,72,29,21,54,41,14,28,49,23,67,71,22,5,0,35,50,36,3,31,45,72,55,3,21,29,23,27,81,87,79,42,55,60,30,11,24,18,44,71,26,3,65,88,80,97,93,6,53,87,95,7,49,81,87,14,13,95,39,73,66,1,10,10,44,71,57,33,77,68,2,20,6,42,59,74,44,85,77,4,81,41,43,29,48,40,78
4,15,45,66,41,36,64,91,13,46,97,52,39,72,51,33,43,81,37,27,84,93,91,28,16,44,91,97,10,83,27,50,24,62,12,40,32,82,99,30,13,66,7,87,75,60,70,2,34,26,5,39,9,93,25,51,95,70,4,84,49,36,98,66,35,70,74,29,21,54,71,14,28,49,93,67,71,23,5,0,35,50,6,3,30,25,72,55,3,21,29,23,27,81,87,79,42,55,60,30,11,24,18,44,71,36,3,65,88,70,97,93,56,53,7,95,7,49,81,53,96,13,95,39,73,66,1,10,10,84,71,57,33,77,68,4,50,6,42,59,74,44,65,77,34,81,41,43,49,48,70,48
4,16,45,66,41,36,64,91,13,46,97,52,39,72,51,33,43,81,37,27,84,93,91,28,16,44,91,97,10,83,57,20,20,62,22,50,32,82,59,30,63,66,7,87,75,60,70,2,34,26,5,39,9,93,25,51,95,70,4,84,49,36,98,66,35,70,74,29,21,54,71,14,28,49,93,67,71,23,5,0,35,50,6,3,30,25,72,55,3,21,29,23,27,73,67,79,22,55,60,30,11,24,18,44,71,36,3,65,88,70,97,93,56,53,7,95,7,49,81,53,96,93,55,39,73,66,1,10,10,84,71,57,33,77,68,4,50,6,17,59,74,44,65,77,34,81,41,43,49,48,70,48
4,17,25,66,41,36,94,91,13,66,7,52,99,72,51,33,83,31,37,77,84,93,91,7,16,44,91,97,10,83,57,20,20,62,22,50,32,82,59,30,63,46,7,87,75,60,94,8,34,66,5,19,8,93,25,51,95,70,4,84,49,36,98,66,35,70,74,29,21,54,71,14,28,49,13,37,71,23,35,0,35,50,56,3,31,25,72,45,3,21,29,23,27,73,67,79,22,66,60,30,11,24,68,44,71,36,3,65,88,70,97,93,56,33,7,95,7,49,11,53,94,93,55,39,73,6,1,10,10,84,71,57,33,67,38,5,50,6,17,59,74,44,65,77,34,81,45,43,49,48,70,48
4,18,25,66,41,36,94,91,13,66,7,52,99,72,51,33,83,31,37,77,84,93,91,7,16,44,91,97,10,83,57,20,20,62,22,50,32,82,59,30,63,46,7,87,75,60,94,8,34,66,5,19,8,93,25,51,95,70,4,14,9,6,98,66,30,70,74,29,21,54,71,48,78,49,13,37,71,23,35,0,35,50,56,3,31,25,72,45,3,21,29,23,27,73,67,79,22,66,60,30,11,24,68,44,71,36,3,65,88,70,37,93,86,33,7,95,7,49,11,53,94,93,55,39,73,6,1,10,10,84,11,77,43,67,38,5,50,6,17,59,74,44,65,77,34,81,45,73,49,48,10,48
4,19,65,26,41,37,94,53,53,66,17,92,99,72,51,33,83,38,47,77,84,93,91,7,6,44,41,67,10,33,57,80,60,12,62,50,32,62,39,30,63,46,7,87,75,60,94,8,34,86,5,19,9,93,25,1,95,70,4,14,9,6,8,66,30,70,74,69,21,54,71,48,78,9,13,37,71,13,65,0,35,50,56,3,31,25,72,45,3,21,23,23,27,73,47,79,22,66,70,30,11,74,68,44,71,36,13,65,88,70,37,93,86,33,7,95,7,49,11,23,94,93,51,39,43,6,1,50,20,84,11,77,43,67,38,4,50,6,72,59,74,44,65,77,34,81,51,73,49,48,10,8
4,20,65,26,41,38,94,53,53,66,17,92,99,72,51,33,33,38,67,77,86,93,91,7,6,44,41,67,10,33,57,80,60,12,62,50,32,62,39,30,63,46,7,87,75,60,94,8,34,86,5,19,9,93,25,1,95,70,4,14,9,26,8,66,56,70,74,69,91,54,71,48,78,9,13,37,71,13,65,50,25,50,56,3,1,25,72,48,3,21,23,23,27,73,47,79,22,66,70,30,11,74,68,44,71,36,13,85,88,70,37,93,16,33,7,95,17,9,11,27,44,93,51,39,43,6,1,50,20,84,51,77,43,67,38,4,50,6,72,59,74,44,65,87,44,81,51,73,19,48,10,8
4,21,65,26,71,38,94,53,53,66,17,92,99,72,51,33,33,38,67,77,86,93,91,7,6,44,41,67,10,33,57,80,60,88,2,10,32,67,39,20,63,10,57,87,75,88,94,8,74,86,5,19,9,93,25,1,95,10,44,14,9,26,8,66,56,70,74,69,91,54,71,48,78,9,13,37,71,13,65,50,25,50,56,3,5,25,72,48,3,81,29,73,27,73,36,59,52,25,70,14,15,74,68,44,71,46,13,85,88,70,37,93,26,33,7,95,17,69,71,27,44,33,51,39,43,6,1,50,20,84,51,77,53,97,38,4,50,36,79,9,74,44,25,47,44,81,55,73,19,48,10,8
4,22,65,26,71,38,34,53,53,66,17,72,99,72,51,33,33,38,67,37,86,93,91,7,6,44,41,67,10,33,57,80,60,88,2,10,32,67,39,20,63,10,57,87,75,88,94,8,74,16,96,19,9,93,75,1,95,10,44,14,9,26,8,66,56,70,74,69,56,54,71,48,78,9,13,37,71,13,65,50,25,60,56,3,5,25,72,48,3,81,29,73,27,73,36,59,52,25,70,14,15,34,98,7,71,96,13,85,22,70,37,93,26,33,37,35,17,69,71,23,44,33,51,39,43,6,1,54,20,84,51,77,53,17,78,2,0,36,79,9,14,56,25,47,74,81,51,53,19,48,60,38
4,23,65,26,71,38,34,53,53,66,17,72,19,82,51,33,33,78,67,37,88,93,91,7,6,44,41,67,10,33,57,80,60,88,32,70,32,67,49,20,63,10,57,87,75,88,94,8,74,16,96,19,9,94,75,1,95,10,44,14,9,26,8,66,56,70,74,69,56,54,71,48,78,19,13,37,51,13,65,50,25,60,56,3,5,25,72,48,3,81,59,73,27,73,36,59,52,26,70,14,37,34,98,7,1,96,13,85,22,70,37,93,26,33,37,35,77,69,71,27,44,37,51,39,43,6,11,54,20,84,51,77,53,17,78,5,0,36,77,9,14,56,25,47,74,81,55,53,19,48,60,38
4,24,65,26,71,38,34,53,53,66,17,72,19,82,51,33,33,78,67,37,88,93,91,7,6,44,41,67,10,33,57,80,60,88,32,70,34,67,49,50,63,10,57,87,75,88,94,98,74,16,95,19,9,94,75,1,95,10,44,14,9,26,8,66,56,70,74,69,56,54,71,48,78,19,13,37,51,13,65,50,25,60,56,3,5,25,72,48,3,81,59,73,27,13,36,59,19,26,50,14,35,34,98,7,1,96,13,85,22,70,37,93,26,33,37,35,77,69,71,27,44,37,51,39,43,6,19,50,60,84,51,77,53,17,78,5,0,36,77,9,14,56,25,47,74,81,51,53,19,48,60,38
4,25,65,26,71,38,34,53,53,66,27,72,19,82,81,33,33,78,87,37,88,93,91,71,6,44,41,67,10,33,57,80,60,88,32,70,34,67,49,50,63,10,57,87,75,88,94,98,74,16,95,19,9,94,75,1,95,40,44,14,9,26,8,66,56,70,74,69,56,54,71,48,78,19,13,37,51,13,65,50,25,60,56,3,5,25,72,48,3,81,59,73,27,13,36,59,19,26,50,14,35,34,98,7,1,96,13,85,22,70,37,93,46,33,37,35,77,69,72,23,46,37,51,39,43,6,19,50,60,54,91,77,53,17,78,2,0,36,77,9,14,58,25,47,74,81,51,53,19,48,60,38
4,26,65,26,71,38,34,53,53,66,27,72,19,82,81,33,33,78,87,37,88,93,91,71,6,44,41,67,0,73,57,30,62,88,32,70,34,67,49,50,63,10,57,87,75,88,94,98,74,16,95,19,9,94,75,1,95,40,44,14,9,26,8,66,56,70,74,69,56,54,71,48,78,19,13,37,51,13,65,50,25,60,56,3,5,25,72,48,3,81,53,77,27,13,36,59,19,26,50,14,35,34,98,7,1,96,13,85,22,70,37,93,46,33,37,35,77,69,72,23,46,37,41,39,43,6,19,50,60,54,91,77,53,17,78,2,0,26,77,9,14,58,25,47,74,81,51,53,19,48,60,38
4,27,65,26,71,38,34,63,53,66,27,72,19,82,81,33,33,78,87,37,88,93,91,71,6,44,41,67,0,73,57,30,62,88,32,70,34,67,29,50,63,10,57,87,75,88,90,98,74,16,95,19,9,94,75,71,95,40,44,14,9,26,8,66,56,70,74,69,56,54,71,48,78,19,13,37,51,73,65,50,15,60,66,3,0,25,72,48,3,81,53,77,27,13,36,59,19,26,50,94,77,34,98,7,31,96,13,85,22,70,37,93,46,33,37,35,77,69,52,23,46,37,41,39,43,6,19,50,60,54,91,70,53,17,78,14,0,26,72,9,14,58,25,47,14,81,51,53,19,48,60,38
4,28,65,26,71,38,34,61,23,66,27,72,19,82,81,33,33,78,87,37,88,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,90,63,16,57,87,75,88,90,98,14,16,95,19,9,94,75,71,95,40,44,14,9,26,8,66,56,70,74,69,56,54,71,48,78,19,13,37,51,73,65,50,15,60,66,3,0,25,72,45,3,81,53,77,27,17,36,59,19,26,50,94,77,34,98,7,31,96,13,85,22,70,37,93,46,33,37,35,77,69,52,23,46,37,41,39,43,6,11,50,60,54,91,70,53,17,77,14,0,26,67,9,34,58,25,47,14,81,55,53,19,48,60,38
4,29,65,26,71,38,34,61,23,66,27,72,19,82,81,33,33,78,87,37,88,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,90,63,16,71,97,75,88,90,98,14,16,95,19,9,94,79,71,95,40,44,14,9,26,8,66,56,70,74,69,56,54,71,48,78,19,13,37,51,73,65,50,15,60,66,3,0,25,72,45,3,81,53,77,27,17,36,59,19,26,50,92,77,34,98,7,33,96,13,85,22,70,37,93,46,33,37,35,77,69,52,23,46,37,41,39,43,6,11,50,60,54,91,70,53,17,77,14,0,26,67,9,34,58,25,47,14,81,51,53,19,48,60,38
4,30,65,26,71,38,34,61,23,66,27,12,19,82,81,33,33,78,87,37,88,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,90,63,16,71,97,75,88,44,98,14,16,95,19,9,94,79,71,95,40,44,34,9,26,8,66,56,70,74,69,56,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,0,25,72,45,3,81,53,77,27,17,36,59,19,26,50,92,77,34,98,7,33,96,13,85,22,70,37,93,46,33,37,35,77,69,52,23,46,37,41,39,43,6,11,50,60,54,91,70,53,17,77,16,7,26,67,9,34,56,25,47,14,81,55,53,19,48,60,38
4,31,65,26,71,38,34,61,23,66,27,12,19,82,81,93,33,78,87,37,88,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,90,63,16,71,97,75,88,44,98,14,16,95,19,9,94,79,71,95,40,44,34,39,26,8,66,56,70,74,69,56,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,5,25,72,45,3,81,53,77,27,17,36,59,19,26,50,92,77,34,98,7,33,96,13,85,22,70,37,93,46,33,37,35,77,69,52,23,46,37,41,39,43,6,11,50,60,54,91,70,73,17,77,14,2,26,67,9,34,58,25,47,14,81,55,53,19,48,60,38
4,32,65,26,74,38,34,61,23,66,27,12,19,82,81,93,33,78,87,37,26,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,90,63,16,71,92,45,88,44,98,14,16,95,19,49,94,5,71,95,40,44,34,39,26,8,66,56,70,74,69,71,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,5,25,72,45,13,81,53,77,27,17,36,59,19,26,50,92,77,34,98,7,33,96,13,85,22,70,47,93,46,33,37,35,17,69,52,27,47,37,41,39,43,6,11,54,60,54,91,80,73,17,76,15,2,26,67,9,34,56,25,97,14,81,51,53,19,48,60,38
4,33,65,86,74,38,34,61,93,66,27,12,19,82,81,93,33,78,87,7,24,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,90,63,16,71,92,45,88,44,98,14,16,95,19,49,94,5,71,95,40,44,34,39,26,8,66,56,70,74,69,71,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,5,25,72,45,13,81,53,77,27,17,36,59,19,26,50,92,77,34,98,7,33,96,13,85,22,70,47,93,46,33,37,35,17,69,51,63,44,37,41,39,43,6,11,54,60,54,91,80,73,17,76,52,0,26,67,9,34,56,25,97,14,81,51,53,19,48,60,38
4,34,65,86,74,38,34,61,93,66,27,12,19,82,81,93,33,78,87,7,24,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,70,63,16,71,92,45,88,44,98,14,16,95,19,49,94,5,71,95,40,44,34,39,26,8,66,56,70,72,99,71,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,5,25,72,45,13,81,59,77,27,17,36,59,19,26,50,40,27,4,98,7,31,76,13,85,22,70,47,93,76,33,37,35,17,69,51,63,44,37,41,39,43,6,11,50,60,54,91,80,73,17,77,66,0,26,67,9,34,51,25,97,14,85,51,53,19,48,60,38
4,35,65,86,74,38,34,61,93,66,27,12,19,82,81,93,33,78,87,7,24,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,70,63,16,71,92,45,88,44,98,14,56,96,19,49,94,5,71,95,40,54,34,39,26,88,66,46,70,72,99,71,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,5,25,72,45,13,81,59,77,27,17,36,59,19,26,50,40,27,4,98,7,93,76,13,85,22,70,47,93,76,33,37,35,77,69,51,63,44,37,41,39,43,6,11,54,60,54,91,80,73,17,76,62,0,26,67,9,34,54,25,97,14,81,51,53,19,48,60,38
4,36,65,86,74,38,34,81,93,66,27,12,59,82,71,93,33,78,87,7,24,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,70,63,16,71,92,45,88,44,98,14,56,96,19,49,94,5,71,95,40,54,34,39,26,88,66,46,70,72,99,71,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,5,25,72,45,13,81,59,77,27,17,76,59,19,26,50,40,27,4,98,7,93,76,13,85,22,70,47,93,76,33,37,35,77,69,52,63,44,37,41,39,43,6,11,54,60,54,91,80,73,17,76,66,0,26,67,9,34,14,25,97,14,81,55,53,9,48,60,38
4,37,65,86,74,38,34,81,93,86,27,12,59,82,71,93,33,78,87,7,24,93,91,71,6,44,41,67,0,73,57,30,62,82,32,20,34,67,29,70,63,16,71,92,45,88,44,98,14,56,96,19,49,94,5,71,95,0,54,34,39,26,88,66,46,70,72,99,71,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,5,25,72,45,13,81,59,77,27,17,76,59,19,26,50,40,27,4,98,7,93,76,13,85,22,70,47,93,76,33,37,35,77,69,52,63,44,37,41,39,43,6,11,54,60,54,91,80,73,17,76,65,0,26,67,9,34,16,25,97,14,81,55,53,9,48,60,38
4,38,65,86,74,38,34,81,93,86,27,12,59,82,71,93,33,78,87,7,24,93,91,71,6,44,71,67,0,73,57,30,62,82,32,20,34,97,21,70,63,16,71,92,45,88,4,98,14,56,96,19,49,94,5,71,95,0,54,34,39,26,88,66,46,70,72,99,71,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,5,25,72,45,13,81,59,77,27,63,76,59,19,26,50,40,27,4,98,7,93,76,13,85,22,70,47,93,76,33,37,35,77,69,52,63,44,37,41,39,43,6,19,54,60,54,91,80,73,17,76,65,0,26,69,9,34,16,25,97,14,81,51,53,9,48,60,38
4,39,65,86,74,38,34,81,93,86,27,12,59,82,71,93,33,78,87,7,24,93,91,71,6,44,71,67,0,73,57,30,62,82,32,20,34,97,21,70,63,16,71,92,45,88,4,98,14,56,96,19,49,94,5,71,95,0,54,34,39,26,88,66,46,70,72,99,71,54,71,48,78,19,13,33,51,73,65,50,15,60,66,3,5,25,72,45,13,81,59,77,27,63,76,59,19,26,50,40,27,4,98,7,93,76,13,85,22,70,47,93,76,33,37,35,77,69,52,63,44,33,41,39,43,6,19,54,60,54,91,80,73,17,76,65,0,26,69,9,34,16,25,97,14,81,55,53,9,48,60,38
